2019.1.00195.L,G274.0649-01.1460A,141.175416666667,-52.0356111111111,9h24m42.10s,-52d02m08.2s,0,0,37.6,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.15,30,1,0,0,DOUBLE,217.863963803215,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G279.4100-01.6681,147.358625,-55.9924166666667,9h49m26.07s,-55d59m32.7s,0,0,9.25,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.15,30,1,0,0,DOUBLE,217.863963803215,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G281.9780-01.3712,151.382416666667,-57.3306111111111,10h05m31.78s,-57d19m50.2s,0,0,9.25,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.15,30,1,0,0,DOUBLE,217.863963803215,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G283.9146-01.0485,154.708166666667,-58.1698055555556,10h18m49.96s,-58d10m11.3s,0,0,9.25,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.15,30,1,0,0,DOUBLE,217.863963803215,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G287.8768-01.3618,161.074708333333,-60.4627777777778,10h44m17.93s,-60d27m46.0s,0,0,13.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.15,30,1,0,0,DOUBLE,217.863963803215,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G324.1581+00.2359,233.043458333333,-55.8665833333333,15h32m10.43s,-55d51m59.7s,0,0,-89.25,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.15,30,1,0,0,DOUBLE,217.863963803215,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G324.1594+00.2622,233.01625,-55.84325,15h32m03.90s,-55d50m35.7s,0,0,-89.25,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.15,30,1,0,0,DOUBLE,217.863963803215,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G327.1192+00.5103,236.886666666667,-53.8775833333333,15h47m32.80s,-53d52m39.3s,0,0,-89.25,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.15,30,1,0,0,DOUBLE,217.863963803215,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,G331.5180-00.0947A,243.037291666667,-51.4673055555556,16h12m08.95s,-51d28m02.3s,0,0,-89.25,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.15,30,1,0,0,DOUBLE,217.863963803215,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,46677,272.725958333333,-20.5472333333333,18h10m54.23s,-20d32m50.0s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,46696,272.743541666667,-20.5472944444444,18h10m58.45s,-20d32m50.3s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,47184,272.250875,-20.1906277777778,18h09m00.21s,-20d11m26.3s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,49005,272.490166666667,-19.8112194444444,18h09m57.64s,-19d48m40.4s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,49337,272.513041666667,-19.7289138888889,18h10m03.13s,-19d43m44.1s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,50433,272.522541666667,-19.3881777777778,18h10m05.41s,-19d23m17.4s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,50555,272.991916666667,-19.5987861111111,18h11m58.06s,-19d35m55.6s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,51020,272.643541666667,-19.2824861111111,18h10m34.45s,-19d16m56.9s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,52831,273.091916666667,-18.9478222222222,18h12m22.06s,-18d56m52.2s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,53795,273.046833333333,-18.691075,18h12m11.24s,-18d41m27.9s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,53869,273.491541666667,-18.9046833333333,18h13m57.97s,-18d54m16.9s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,54001,273.504625,-18.8900416666667,18h14m01.11s,-18d53m24.2s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,55190,273.184833333333,-18.4377027777778,18h12m44.36s,-18d26m15.7s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,55288,273.165541666667,-18.4051666666667,18h12m39.73s,-18d24m18.6s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,56184,273.603166666667,-18.4091833333333,18h14m24.76s,-18d24m33.1s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,56634,273.423875,-18.2098777777778,18h13m41.73s,-18d12m35.6s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,56859,273.5695,-18.2175333333333,18h14m16.68s,-18d13m03.1s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,57335,273.478125,-18.0310333333333,18h13m54.75s,-18d01m51.7s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,57596,273.530791666667,-18.0112638888889,18h14m07.39s,-18d00m40.6s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,57641,273.432875,-17.9430805555556,18h13m43.89s,-17d56m35.1s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,58312,273.605875,-17.8989,18h14m25.41s,-17d53m56.0s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,58516,273.642416666667,-17.8640555555556,18h14m34.18s,-17d51m50.6s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,58549,273.664666666667,-17.8668638888889,18h14m39.52s,-17d52m00.7s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,58583,273.736291666667,-17.8957138888889,18h14m56.71s,-17d53m44.6s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,58971,273.644458333333,-17.7332861111111,18h14m34.67s,-17d43m59.8s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,59262,273.652916666667,-17.6466944444444,18h14m36.70s,-17d38m48.1s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,59390,273.674708333333,-17.6176611111111,18h14m41.93s,-17d37m03.6s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,59542,273.504666666667,-17.4761694444444,18h14m01.12s,-17d28m34.2s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,59561,273.661708333333,-17.5511083333333,18h14m38.81s,-17d33m04.0s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,59672,273.70875,-17.5458583333333,18h14m50.10s,-17d32m45.1s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,59679,273.539791666667,-17.4561166666667,18h14m09.55s,-17d27m22.0s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,59799,273.670916666667,-17.4894972222222,18h14m41.02s,-17d29m22.2s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,59900,273.915875,-17.5768388888889,18h15m39.81s,-17d34m36.6s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,60053,273.919041666667,-17.5338166666667,18h15m40.57s,-17d32m01.7s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,60104,273.672958333333,-17.3897972222222,18h14m41.51s,-17d23m23.3s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,60181,273.981916666667,-17.5243861111111,18h15m55.66s,-17d31m27.8s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,61664,274.081125,-17.0829027777778,18h16m19.47s,-17d04m58.5s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,62002,274.18025,-17.0414222222222,18h16m43.26s,-17d02m29.1s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,62026,273.649875,-16.7610027777778,18h14m35.97s,-16d45m39.6s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,62306,274.156083333333,-16.9658472222222,18h16m37.46s,-16d57m57.0s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,62789,274.137458333333,-16.8563333333333,18h16m32.99s,-16d51m22.8s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,62842,274.104041666667,-16.8311166666667,18h16m24.97s,-16d49m52.0s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,63723,274.244666666667,-16.7029194444444,18h16m58.72s,-16d42m10.5s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,64993,274.284291666667,-16.4353333333333,18h17m08.23s,-16d26m07.2s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,65040,274.420666666667,-16.4968861111111,18h17m40.96s,-16d29m48.8s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,65099,274.300958333333,-16.4276138888889,18h17m12.23s,-16d25m39.4s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,65249,274.342333333333,-16.4159166666667,18h17m22.16s,-16d24m57.3s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,65985,274.293708333333,-16.2099083333333,18h17m10.49s,-16d12m35.7s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,66149,274.515666666667,-16.2853583333333,18h18m03.76s,-16d17m07.3s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,66261,274.462666666667,-16.2301666666667,18h17m51.04s,-16d13m48.6s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,70080,275.097833333333,-15.6281722222222,18h20m23.48s,-15d37m41.4s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,70706,275.1325,-15.4543861111111,18h20m31.80s,-15d27m15.8s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,72942,275.582166666667,-15.0033861111111,18h22m19.72s,-15d00m12.2s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,73047,275.596291666667,-14.9918194444445,18h22m23.11s,-14d59m30.5s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,73276,275.320791666667,-14.7982305555556,18h21m16.99s,-14d47m53.6s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,73706,275.522583333333,-14.8115388888889,18h22m05.42s,-14d48m41.5s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
2019.1.00195.L,74026,275.604541666667,-14.7797555555556,18h22m25.09s,-14d46m47.1s,0,0,39.7,lsrk,RADIO,,0,0,0,0,,ALMA_RB_06,0.3,30,1,0,0,DOUBLE,217.889333199791,3750,0.1,0,,,,,218.3,220.6,217.925,220,,,,,,,,,,,,,500,500,1875,1875,,,,,,,,,,,,,0.244140625,0.244140625,0.9765625,0.9765625,,,,,,,,,,,,
